"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"N3RZGXP5","book","1787","","Zweiter Theil Der Karte Von Europa : Welcher Daenemark, Und Norwegen, Schweden, Und Russland enthaelt","","","","","","","1787","2019-02-13 17:27:17","2019-02-13 17:30:48","","","1 Kt. auf 2 Bl","","","","","","","","","","","Wien","","","","","","","","","<p>Auch in: Allgemeiner Grosser Atlas</p>; <p>Auch in: Allgemeiner Grosser Atlas</p>; <p>Maßstab in graph. Form (Alte skandinavische Meilen, Schwedische Meilen, Geographische oder deütsche Meilen). - Nullmeridian: Ferro</p>; <p>Maßstab in graph. Form (Alte skandinavische Meilen, Schwedische Meilen, Geographische oder deütsche Meilen). - Nullmeridian: Ferro</p>; <p>Mit 1 Nebenkt.: [Island]. - Jeweils oben rechts: N. 8, N. 7</p>; <p>Mit 1 Nebenkt.: [Island]. - Jeweils oben rechts: N. 8, N. 7</p>","","","","","Anville, ...d' d'; Benedicti, ...; Schraembl, F. A.; Alberti, I.","","","","","","","","","","","","","","","","","","","Neu herausgegeben von F. A. Schraembl","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5IJGTHC","book","1782","Crome, August Friedrich Wilhelm","Europens Produkte : zum Gebrauch der neuen Produkten-Karte von Europa","","","","","","","1782","2019-02-13 17:27:39","2019-02-13 17:30:36","","","xvi, 512 p","","","","","","","","","","Bey dem Verfasser und in der Buchhandlung der Gelehrten zu Dessau und Leipzig","Dessau","","","","","","","","","<p>Available via the World Wide Web</p>; <p>Available via the World Wide Web</p>; <p>Available via the World Wide Web</p>; <p>Available via the World Wide Web</p>; <p>&quot;Flächen-Inhalt aller Europäischen Länder, in deutschen Quadrat-Meilen&quot;, folded leaf inserted after p. 12</p>; <p>&quot;Flächen-Inhalt aller Europäischen Länder, in deutschen Quadrat-Meilen&quot;, folded leaf inserted after p. 12</p>; <p>&quot;Flächen-Inhalt aller Europäischen Länder, in deutschen Quadrat-Meilen&quot;, folded leaf inserted after p. 12</p>; <p>&quot;Flächen-Inhalt aller Europäischen Länder, in deutschen Quadrat-Meilen&quot;, folded leaf inserted after p. 12</p>; <p>Full text online</p>; <p>Full text online</p>; <p>Full text online</p>; <p>Full text online</p>; <p>Goldsmiths&apos;-Kress no. 12277.2</p>; <p>Goldsmiths&apos;-Kress no. 12277.2</p>; <p>Goldsmiths&apos;-Kress no. 12277.3</p>; <p>Goldsmiths&apos;-Kress no. 12277.3</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>OCLC, 21962089</p>; <p>OCLC, 21962089</p>; <p>OCLC, 21962122</p>; <p>OCLC, 21962122</p>; <p>Reproduction of original from Kress Library of Business and Economics, Harvard University</p>; <p>Reproduction of original from Kress Library of Business and Economics, Harvard University</p>; <p>Reproduction of original from Kress Library of Business and Economics, Harvard University</p>; <p>Reproduction of original from Kress Library of Business and Economics, Harvard University</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M98RLM22","book","1780","","[Sammlung von Vasen, Wand- und Deckenverzierungen]","","","","","","","1780","2019-02-13 17:27:21","2019-02-13 17:30:31","","","[17] Bl","","","","","","","","","","","[Paris]","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Titel fingiert</p>; <p>Titel fingiert</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RXKNALSL","bookSection","1780","Bonne, Rigobert; André, Gaspard","Le Nord De L'Europe : Contenant Le Danemark, La Norwege, La Suede Et La Laponie ; avec la Majeure Partie de la Russie Européenne","","","","","","","1780","2019-02-13 17:27:20","2019-02-13 17:30:29","","22","","","","","","","","","","","","","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Milles de Suede, Lieues de Pologne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Suede, Lieues de Pologne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Suede, Lieues de Pologne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Suede, Lieues de Pologne). - Nullmeridian: Ferro, Paris</p>; <p>Oben links: Liv. V., oben rechts: No. 21</p>; <p>Oben links: Liv. V., oben rechts: No. 21</p>; <p>Oben links: Liv. V., oben rechts: No. 21</p>; <p>Oben links: Liv. V., oben rechts: No. 21</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>","","","","","Bonne, Rigobert; André, Gaspard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AS39QW9A","bookSection","1780","Bonne, Rigobert; André, Gaspard","La Turquie D'Europe et celle D'Asie : hors la partie située dans l'Arabie","","","","","","","1780","2019-02-13 17:27:20","2019-02-13 17:30:28","","7","","","","","","","","","","","","","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Milles de Turquie, Milles d&apos;Arabie). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Turquie, Milles d&apos;Arabie). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Turquie, Milles d&apos;Arabie). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Milles de Turquie, Milles d&apos;Arabie). - Nullmeridian: Ferro, Paris</p>; <p>Oben links: Liv. I., oben rechts: No. 7</p>; <p>Oben links: Liv. I., oben rechts: No. 7</p>; <p>Oben links: Liv. I., oben rechts: No. 7</p>; <p>Oben links: Liv. I., oben rechts: No. 7</p>; <p>Titel unten links</p>; <p>Titel unten links</p>; <p>Titel unten links</p>; <p>Titel unten links</p>","","","","","Bonne, Rigobert; André, Gaspard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U83C39JY","bookSection","1780","Bonne, Rigobert; André, Gaspard","L'Europe","","","","","","","1780","2019-02-13 17:27:21","2019-02-13 17:30:27","","3","","","","","","","","","","","","","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Lieues de Suede, Milles communs d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Suede, Milles communs d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Suede, Milles communs d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Suede, Milles communs d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Oben links: Livre I. et les suivants, oben rechts: No. 3</p>; <p>Oben links: Livre I. et les suivants, oben rechts: No. 3</p>; <p>Oben links: Livre I. et les suivants, oben rechts: No. 3</p>; <p>Oben links: Livre I. et les suivants, oben rechts: No. 3</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>","","","","","Bonne, Rigobert; André, Gaspard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82Y3YX9D","bookSection","1780","Bonne, Rigobert; André, Gaspard","Carte De L'Empire De Russie, En Europe Et En Asie","","","","","","","1780","2019-02-13 17:27:19","2019-02-13 17:30:26","","25","","","","","","","","","","","","","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Lieues de Pologne, Lieues communes de France). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Pologne, Lieues communes de France). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Pologne, Lieues communes de France). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Lieues de Pologne, Lieues communes de France). - Nullmeridian: Ferro, Paris</p>; <p>Oben links: Liv. V., oben rechts: No. 24</p>; <p>Oben links: Liv. V., oben rechts: No. 24</p>; <p>Oben links: Liv. V., oben rechts: No. 24</p>; <p>Oben links: Liv. V., oben rechts: No. 24</p>; <p>Titel oben Mitte</p>; <p>Titel oben Mitte</p>; <p>Titel oben Mitte</p>; <p>Titel oben Mitte</p>","","","","","Bonne, Rigobert; André, Gaspard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6KKTIXL4","bookSection","1780","Bonne, Rigobert","L'Allemagne, La Bohême, Et La Hongrie avec une partie de la Pologne","","","","","","","1780","2019-02-13 17:27:19","2019-02-13 17:30:24","","23","","","","","","","","","","","","","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Li de Hongrie de Boheme et de Suisse, Milles d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Li de Hongrie de Boheme et de Suisse, Milles d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Li de Hongrie de Boheme et de Suisse, Milles d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Maßstab in graph. Form (Li de Hongrie de Boheme et de Suisse, Milles d&apos;Allemagne). - Nullmeridian: Ferro, Paris</p>; <p>Oben links: Liv. V., oben rechts: No. 22</p>; <p>Oben links: Liv. V., oben rechts: No. 22</p>; <p>Oben links: Liv. V., oben rechts: No. 22</p>; <p>Oben links: Liv. V., oben rechts: No. 22</p>; <p>Titel Mitte links</p>; <p>Titel Mitte links</p>; <p>Titel Mitte links</p>; <p>Titel Mitte links</p>","","","","","Bonne, Rigobert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BRU4QLQW","bookSection","1778","Lotter, Mathieu Albert","Mappemonde Ou Carte Générale De L'Univers : Sur Une Projection Nouvelle D'Une Sphére Ovale Pour Mieux Entendre Les Distances Entre L'Europe Et Amerique Avec Le Tour Du Monde Du Lieut. Cook Et Tous Les Découvertes Nouvelles","","","","","","","1778","2019-02-13 17:27:18","2019-02-13 17:30:23","","1","","","","","","","","","","","","Augsbourg [erschienen Nürnberg]","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Kt. in ovaler Form</p>; <p>Kt. in ovaler Form</p>; <p>Kt. in ovaler Form</p>; <p>Kt. in ovaler Form</p>; <p>Nullmeridian: London</p>; <p>Nullmeridian: London</p>; <p>Nullmeridian: London</p>; <p>Nullmeridian: London</p>","","","","","Lotter, Mathieu Albert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DRX5A5W","book","1775","","Carte Reduite De La Carte Generale DʹAllemagne : Pour servir a rassembler les neuf Feuilles dont cette Carte est Composee","","","","","","","1775","2019-02-13 17:27:21","2019-02-13 17:30:21","","","1 Kt., Kupferst","","","","","","","","","","Dezauche","Paris","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Nullmeridian: Paris. - Titel u. Maßstab rechts unten. - Erklärung links unten. - ursprüngliche Blattzählung am Kartenrahmen</p>; <p>Nullmeridian: Paris. - Titel u. Maßstab rechts unten. - Erklärung links unten. - ursprüngliche Blattzählung am Kartenrahmen</p>","","","","","Chauchard, Jean B.; Dezauche, J. A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7IJ8FEQ","book","1770","","Germania : Secundum Observationes Tychonis de Brahe, Kepleri, Snellij, Zeileri nec non Sociorum Academiæ Regiæ Scientiar. qua ̕est Parisiis, aliorumque Autorum veterum et novorum concinnata","","","","","","","1770","2019-02-13 17:27:22","2020-01-28 13:51:27","","","","","","","","","","","","","","","","","","","","","","","<p>In der Vorlage Nullmeridian Ferro: E 018 30 -E 040 00/N 055 40 -N 045 00</p>; <p>In der Vorlage Nullmeridian Ferro: E 018 30 -E 040 00/N 055 40 -N 045 00</p>; <p>Maßstab in graph. Form (4,3 cm = 15 Milliaria Germanica com. = 25 Milliaria Gallica com. = Milliaria Hungarica)</p>; <p>Maßstab in graph. Form (4,3 cm = 15 Milliaria Germanica com. = 25 Milliaria Gallica com. = Milliaria Hungarica)</p>; <p>TIFF, Digitalisierungsvorlage: Primärausgabe</p>; <p>TIFF, Digitalisierungsvorlage: Primärausgabe</p>; <p>Titelkartusche geschmückt mit allegor. Darstell. rechts unten. - Maßstabskartusche rechts Mitte unten. - Erläuterungskartusche rechts oben. - Stecher unten rechts über Kartenrahmen</p>; <p>Titelkartusche geschmückt mit allegor. Darstell. rechts unten. - Maßstabskartusche rechts Mitte unten. - Erläuterungskartusche rechts oben. - Stecher unten rechts über Kartenrahmen</p>","","","Holy Roman Empire; Maps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K6KMLV5X","book","1770","","Estats De L'Empire Du Grand Seigneur Des Turcs en Europe, en Asie, et en Afrique divisés en touts ses Beglerbeglicz, ou Governements ou sont aussi remarqués des Estats qui luy sont Tributaires","","","","","","","1770","2019-02-13 17:27:22","2019-02-13 17:30:19","","","1 Karte","","","","","","","","","","chez Jean Michel Probst","Augsbourg","","","","","","","","","<p>Imperium Turcicum: Complectens Europæ, Asiæ et Africæ, Arabiæ Que Regiones ac Provincias Plurimas$hIndustria et Labore Sr. Sanson</p>; <p>Imperium Turcicum: Complectens Europæ, Asiæ et Africæ, Arabiæ Que Regiones ac Provincias Plurimas$hIndustria et Labore Sr. Sanson</p>; <p>Titel Mitte unten, Nebenkarte unten links, Maßstabskartusche Mitte rechts. - Maßstab in graphischer Form</p>; <p>Titel Mitte unten, Nebenkarte unten links, Maßstabskartusche Mitte rechts. - Maßstab in graphischer Form</p>","","","","","Sanson, Nicolas; Probst, Johann Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXIJDDZS","book","1770","","Germania : Secundum Observationes Tychonis de Brahe, Kepleri, Snellij, Zeileri nec non Sociorum Academiæ Regiæ Scientiar. qua ̕est Parisiis, aliorumque Autorum veterum et novorum concinnata","","","","","","","1770","2019-02-13 17:27:22","2020-01-28 13:51:27","","","1 Kt","","","","","","","","","","Tobias Conrad Lotter","Augustæ Vindelicorum","","","","","","","","","<p>In der Vorlage Nullmeridian Ferro: E 018 30 -E 040 00/N 055 40 -N 045 00</p>; <p>In der Vorlage Nullmeridian Ferro: E 018 30 -E 040 00/N 055 40 -N 045 00</p>; <p>Maßstab in graph. Form (4,3 cm = 15 Milliaria Germanica com. = 25 Milliaria Gallica com. = Milliaria Hungarica)</p>; <p>Maßstab in graph. Form (4,3 cm = 15 Milliaria Germanica com. = 25 Milliaria Gallica com. = Milliaria Hungarica)</p>; <p>Titelkartusche geschmückt mit allegor. Darstell. rechts unten. - Maßstabskartusche rechts Mitte unten. - Erläuterungskartusche rechts oben. - Stecher unten rechts über Kartenrahmen</p>; <p>Titelkartusche geschmückt mit allegor. Darstell. rechts unten. - Maßstabskartusche rechts Mitte unten. - Erläuterungskartusche rechts oben. - Stecher unten rechts über Kartenrahmen</p>","","","Holy Roman Empire; Maps","","L'Isle, Guillaume de; Seutter, Matthaeus; Lotter, Tobias Conrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AAARCHPZ","book","1769","","Mappa Geographica exhibens Postas omnes tam vehiculares quam veredarias Totius Germaniæ : cum earum accurata distantia","","","","","","","1769","2019-02-13 17:27:22","2020-01-28 14:05:38","","","1 Kt","","","","","","","","","","","Aug. Vindelicor","","","","","","","","","<p>Titelkartusche mit 1 Wappen, Darstellung des Postweges. - Erklärungskartusche unten links</p>; <p>Titelkartusche mit 1 Wappen, Darstellung des Postweges. - Erklärungskartusche unten links</p>","","","Holy Roman Empire; Maps; Postal routes","","Lotter, Tobias Conrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4LGHVQE3","book","1764","","Neue und vollständige Postkarte durch ganz Deutschland : Mit Kayserl. allergnäd. Privilegio ; [Gewidmet] Emerico Iosepho","","","","","","","1764","2019-02-13 17:27:23","2020-01-28 14:05:38","","","1 Kt. auf 16 Bl.","","","","","","","","","","Homäennische Erben","Nürnberg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Deutsche Meilen Lieues Francoises). - Nullmeridian: Ferro. - Titelkartusche unten links, Widmungskartusche oben links, Paralleltitelkartusche oben links, Erl.-Kartusche unten rechts. - Erl. in Deutsch und Französisch. - Mit Entfernungsangaben</p>; <p>Maßstab in graph. Form (Deutsche Meilen Lieues Francoises). - Nullmeridian: Ferro. - Titelkartusche unten links, Widmungskartusche oben links, Paralleltitelkartusche oben links, Erl.-Kartusche unten rechts. - Erl. in Deutsch und Französisch. - Mit Entfernungsangaben</p>; <p>Post-Karte durch ganz Deutschland</p>; <p>Post-Karte durch ganz Deutschland</p>","","","Postal routes","","Bors, Johann Jakob von; Heger, Franz Joseph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APQP2BAR","book","1764","","Neue und vollständige Postkarte durch ganz Deutschland","","","","","","","1764","2019-02-13 17:27:23","2020-01-28 14:05:38","","","1 Kt. auf 16 Teilen, 1 Kupferst","","","","","","","","","","Homaennischen Erben","Nürnberg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Intermediärsprache: Französisch</p>; <p>Intermediärsprache: Französisch</p>; <p>Intermediärsprache: Latein</p>; <p>Intermediärsprache: Latein</p>; <p>Parallelt.:Nouvelle Carte Geographique des Postes DʹAllemagne</p>; <p>Parallelt.:Nouvelle Carte Geographique des Postes DʹAllemagne</p>; <p>Titelkartusche mit Maßstab (Bl. XIII) links unten. - Privileg in Titelkartusche. - Widmungskartusche geschmückt mit 1 Wappen u. allegor. Darstellungen (Bl. I) links oben. - Kartusche mit Parallelt. (Bl. II) Mitte oben. - Erläuterungskartusche in Deutsch u. Französisch (Bl. XVI) rechts unten</p>; <p>Titelkartusche mit Maßstab (Bl. XIII) links unten. - Privileg in Titelkartusche. - Widmungskartusche geschmückt mit 1 Wappen u. allegor. Darstellungen (Bl. I) links oben. - Kartusche mit Parallelt. (Bl. II) Mitte oben. - Erläuterungskartusche in Deutsch u. Französisch (Bl. XVI) rechts unten</p>","","","Postal routes","","Bors, Johann Jakob von; Heger, Franz Joseph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X466UAUD","book","1762","","Historia Imperii Romano-Germanici nec non finitimarum Regionum ; Cum Gratia et Privil. S. R. I. Vicariatus, in part. Rheni, Sueviæ, et Juris Franconici","","","","","","","1762","2019-02-13 17:27:23","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Seutter","Augsburg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Windrose rechts Mitte unten. - Titelkartusche geschmückt mit umfangr. allegor. Darstell. oben links. - Maßstabskartusche rechts Mitte. - Kartusche mit Aufstellung der Reichskreise geschmückt mit Reichsadler u. umfangr. allegor. Darstell. links unten. - Kartusche mit Verlegermitt. d. Geschichtskt. vom bayer. Reichskreis geschmückt mit allegor. Darstell. oben rechts. - mit umfangr. bild. Darstell. hist. Ereignisse (328) im Kartenbild. - Privileg unten Mitte unter Kartenrahmen</p>; <p>Windrose rechts Mitte unten. - Titelkartusche geschmückt mit umfangr. allegor. Darstell. oben links. - Maßstabskartusche rechts Mitte. - Kartusche mit Aufstellung der Reichskreise geschmückt mit Reichsadler u. umfangr. allegor. Darstell. links unten. - Kartusche mit Verlegermitt. d. Geschichtskt. vom bayer. Reichskreis geschmückt mit allegor. Darstell. oben rechts. - mit umfangr. bild. Darstell. hist. Ereignisse (328) im Kartenbild. - Privileg unten Mitte unter Kartenrahmen</p>","","","Holy Roman Empire; Maps","","Seutter, Matthæus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7N8S8R3F","book","1762","","Mappa Chorographica Omnivm Episcopatvvm Germaniae ab A, C. MD ad MDCCLX existentium. II. Episcopatuum ant primum millenarium qui vel desierunt vel in alia loca aut nomina transierunt. III. Locorum omnium ubi Concilia Germaniae habita fuere nomina et Sedes dicata ...","","","","","","","1762","2019-02-13 17:27:23","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Homannianus Heredes","Norimbergae","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Titelkartusche mit Wappen oben links. - Erklärungskartusche unten rechts. - Register d. Kirchenprovinzen links Mitte bis unten. - ohne Geländedarstell. - mit 1 Nebenkt. rechts Mitte oben:Provincia Rigensis</p>; <p>Titelkartusche mit Wappen oben links. - Erklärungskartusche unten rechts. - Register d. Kirchenprovinzen links Mitte bis unten. - ohne Geländedarstell. - mit 1 Nebenkt. rechts Mitte oben:Provincia Rigensis</p>","","","Holy Roman Empire; Maps","","Harzheim, Joseph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U44LY5HL","book","1760","","Germania Augustiniana Exhibens Provincias Ord. Fr. Fr. Eremit S. Augustini una cum Monasteriis et Residentiis ad Aßistentiam Generalem utriusque Germaniæ, Bohemiæ, Moraviæ, Poloniæ, Hungariæ, et Hyberniæ, pertinentibus ...; Cum Gratia et Privil. S. R. I. Vicariatus, in partibus Rheni, Sveviæ, et Juris Franconici","","","","","","","1760","2019-02-13 17:27:23","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Tob. Conr. Lotter","Augsburg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Intermediärsprache: Deutsch</p>; <p>Intermediärsprache: Deutsch</p>; <p>Windrose links oben. - Kopftitel. - Erklärungs- u. Maßstabskartusche rechts unten. - Erläuterungskartusche links unten. - Wappen oben Mitte über Kartenrahmen. - mit 1 Nebenkt. oben links:[Diœcesis Bergensis]. - Privilig u. Verleger oben Mitte links unter Kartenrahmen</p>; <p>Windrose links oben. - Kopftitel. - Erklärungs- u. Maßstabskartusche rechts unten. - Erläuterungskartusche links unten. - Wappen oben Mitte über Kartenrahmen. - mit 1 Nebenkt. oben links:[Diœcesis Bergensis]. - Privilig u. Verleger oben Mitte links unter Kartenrahmen</p>","","","Holy Roman Empire; Maps","","Seutter, Matthæus; Lotter, Tobias Conrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
